10 0.000661
11 0.000178
12 0.000189
13 0.000184
14 0.000193
15 0.000169
16 0.000186
17 0.000191
18 0.000192
19 0.000182
20 0.000185
22 0.000184
24 0.000205
26 0.000445
28 0.000182
30 0.000196
33 0.000207
36 0.000183
39 0.000238
42 0.000180
45 0.000209
48 0.000179
51 0.000172
54 0.000259
57 0.000209
60 0.000239
66 0.000167
72 0.000174
78 0.000193
84 0.000321
90 0.000263
99 0.000186
108 0.000212
117 0.000286
126 0.000325
135 0.000280
144 0.000233
153 0.000535
162 0.000351
171 0.000321
180 0.000343
198 0.000348
216 0.000456
234 0.000357
252 0.000508
270 0.000433
297 0.000539
324 0.000705
351 0.000824
378 0.000705
405 0.000788
432 0.001131
459 0.001186
486 0.001010
513 0.001500
540 0.001297
594 0.002018
648 0.002267
702 0.001882
756 0.002459
810 0.002560
891 0.002846
972 0.002794
1053 0.002958
1134 0.004019
1215 0.003363
1296 0.005236
1377 0.004599
1458 0.007710
1539 0.005498
1620 0.006081
1782 0.007563
1944 0.008716
2106 0.010025
2268 0.011533
2430 0.013921
2673 0.016826
2916 0.019659
3159 0.023464
3402 0.027158
3645 0.030688
3888 0.035402
4131 0.044709
4374 0.046022
4617 0.050039
4860 0.057772
5346 0.067483
5832 0.082159
6318 0.094292
6804 0.105122
7290 0.122216
8019 0.191699
8748 0.176371
9477 0.205780
