10 0.000064
11 0.000052
12 0.000051
13 0.000052
14 0.000055
15 0.000046
16 0.000114
17 0.000104
18 0.000052
19 0.000059
20 0.000047
22 0.000051
24 0.000054
26 0.000057
28 0.000056
30 0.000050
33 0.000065
36 0.000078
39 0.000082
42 0.000049
45 0.000055
48 0.000152
51 0.000129
54 0.000118
57 0.000086
60 0.000133
66 0.000054
72 0.000066
78 0.000078
84 0.000190
90 0.000084
99 0.000077
108 0.000064
117 0.000082
126 0.000095
135 0.000096
144 0.000091
153 0.000161
162 0.000106
171 0.000105
180 0.000109
198 0.000097
216 0.000138
234 0.000129
252 0.000131
270 0.000365
297 0.000182
324 0.000175
351 0.000251
378 0.000327
405 0.000304
432 0.000347
459 0.000338
486 0.000351
513 0.000429
540 0.000432
594 0.000559
648 0.000559
702 0.000729
756 0.000904
810 0.000659
891 0.000762
972 0.001105
1053 0.001002
1134 0.001230
1215 0.001331
1296 0.001269
1377 0.001373
1458 0.001698
1539 0.001708
1620 0.002241
1782 0.002179
1944 0.002516
2106 0.003000
2268 0.003505
2430 0.003965
2673 0.004675
2916 0.005531
3159 0.006563
3402 0.007432
3645 0.009087
3888 0.010375
4131 0.011833
4374 0.014425
4617 0.015055
4860 0.017272
5346 0.020549
5832 0.025429
6318 0.028836
6804 0.033049
7290 0.037248
8019 0.044583
8748 0.051658
9477 0.060576
