10 0.000068
11 0.000056
12 0.000062
13 0.000091
14 0.000054
15 0.000062
16 0.000053
17 0.000061
18 0.000054
19 0.000058
20 0.000068
22 0.000052
24 0.000053
26 0.000051
28 0.000053
30 0.000057
33 0.000073
36 0.000054
39 0.000049
42 0.000063
45 0.000046
48 0.000056
51 0.000060
54 0.000080
57 0.000061
60 0.000096
66 0.000052
72 0.000072
78 0.000067
84 0.000073
90 0.000069
99 0.000088
108 0.000072
117 0.000087
126 0.000067
135 0.000085
144 0.000096
153 0.000116
162 0.000110
171 0.000090
180 0.000104
198 0.000199
216 0.000133
234 0.000128
252 0.000167
270 0.000258
297 0.000177
324 0.000585
351 0.000470
378 0.000433
405 0.000455
432 0.000277
459 0.000649
486 0.000394
513 0.000666
540 0.000391
594 0.000691
648 0.000663
702 0.000652
756 0.000926
810 0.000620
891 0.001020
972 0.000879
1053 0.000958
1134 0.001079
1215 0.001096
1296 0.001532
1377 0.001396
1458 0.001619
1539 0.001710
1620 0.001984
1782 0.002399
1944 0.002615
2106 0.002992
2268 0.003893
2430 0.004583
2673 0.004621
2916 0.005634
3159 0.006471
3402 0.008290
3645 0.009210
3888 0.010537
4131 0.011868
4374 0.013382
4617 0.014667
4860 0.019450
5346 0.020145
5832 0.022679
6318 0.026424
6804 0.029818
7290 0.034344
8019 0.041450
8748 0.061201
9477 0.195119
