10 0.000072
11 0.000046
12 0.000057
13 0.000054
14 0.000058
15 0.000046
16 0.000050
17 0.000058
18 0.000064
19 0.000064
20 0.000071
22 0.000079
24 0.000078
26 0.000116
28 0.000071
30 0.000049
33 0.000070
36 0.000048
39 0.000064
42 0.000060
45 0.000084
48 0.000060
51 0.000094
54 0.000075
57 0.000096
60 0.000063
66 0.000058
72 0.000059
78 0.000075
84 0.000098
90 0.000085
99 0.000058
108 0.000086
117 0.000124
126 0.000086
135 0.000089
144 0.000084
153 0.000216
162 0.000125
171 0.000108
180 0.000115
198 0.000159
216 0.000117
234 0.000121
252 0.000185
270 0.000144
297 0.000178
324 0.000331
351 0.000251
378 0.000263
405 0.000320
432 0.000557
459 0.000324
486 0.000379
513 0.000436
540 0.000519
594 0.000864
648 0.000993
702 0.000768
756 0.001228
810 0.001032
891 0.000940
972 0.001080
1053 0.001071
1134 0.001284
1215 0.001142
1296 0.001300
1377 0.001741
1458 0.002705
1539 0.001821
1620 0.002182
1782 0.002241
1944 0.002957
2106 0.003037
2268 0.003486
2430 0.004115
2673 0.004991
2916 0.005604
3159 0.006659
3402 0.007550
3645 0.008531
3888 0.009645
4131 0.016328
4374 0.013984
4617 0.015198
4860 0.016710
5346 0.020082
5832 0.026340
6318 0.028095
6804 0.030400
7290 0.034933
8019 0.071576
8748 0.050917
9477 0.058852
