10 0.000055
11 0.000057
12 0.000056
13 0.000058
14 0.000082
15 0.000102
16 0.000069
17 0.000082
18 0.000056
19 0.000062
20 0.000061
22 0.000063
24 0.000065
26 0.000068
28 0.000064
30 0.000079
33 0.000093
36 0.000074
39 0.000074
42 0.000085
45 0.000076
48 0.000077
51 0.000093
54 0.000088
57 0.000087
60 0.000105
66 0.000090
72 0.000096
78 0.000112
84 0.000120
90 0.000128
99 0.000116
108 0.000139
117 0.000118
126 0.000144
135 0.000217
144 0.000171
153 0.000167
162 0.000190
171 0.000259
180 0.000302
198 0.000350
216 0.000329
234 0.000378
252 0.000563
270 0.000536
297 0.000754
324 0.000914
351 0.001103
378 0.001361
405 0.001655
432 0.001972
459 0.002400
486 0.002923
513 0.003861
540 0.004133
594 0.005402
648 0.006546
702 0.008952
756 0.010300
810 0.013498
891 0.017465
972 0.022553
1053 0.023238
1134 0.029142
1215 0.035453
1296 0.042567
1377 0.052623
1458 0.061116
1539 0.073143
1620 0.083516
1782 0.113332
1944 0.143374
2106 0.184607
2268 0.230994
2430 0.305256
2673 0.493032
2916 0.682802
3159 0.632030
3402 0.797249
3645 0.980893
3888 1.148418
4131 1.432116
4374 1.690833
4617 2.013227
4860 2.303036
5346 3.129296
5832 3.983283
6318 5.157801
6804 6.384601
7290 7.911446
8019 10.654196
8748 13.587338
9477 17.783425
