10 0.000592
11 0.000085
12 0.000178
13 0.000184
14 0.000169
15 0.000161
16 0.000169
17 0.000171
18 0.000183
19 0.000184
20 0.000196
22 0.000171
24 0.000164
26 0.000200
28 0.000175
30 0.000192
33 0.000200
36 0.000180
39 0.000166
42 0.000149
45 0.000171
48 0.000178
51 0.000159
54 0.000154
57 0.000145
60 0.000178
66 0.000177
72 0.000195
78 0.000176
84 0.000193
90 0.000203
99 0.000189
108 0.000176
117 0.000163
126 0.000164
135 0.000309
144 0.000293
153 0.000237
162 0.000389
171 0.000258
180 0.000261
198 0.000332
216 0.000281
234 0.000383
252 0.000350
270 0.000320
297 0.000367
324 0.000613
351 0.000572
378 0.000575
405 0.000565
432 0.000540
459 0.000558
486 0.000642
513 0.000671
540 0.000806
594 0.001212
648 0.000980
702 0.000974
756 0.001226
810 0.001292
891 0.001415
972 0.001633
1053 0.001864
1134 0.002062
1215 0.002509
1296 0.002773
1377 0.002787
1458 0.003326
1539 0.003722
1620 0.004253
1782 0.004997
1944 0.006232
2106 0.008107
2268 0.010722
2430 0.011941
2673 0.016086
2916 0.016109
3159 0.017645
3402 0.020239
3645 0.022784
3888 0.023850
4131 0.027922
4374 0.031636
4617 0.035394
4860 0.038894
5346 0.046858
5832 0.056024
6318 0.080926
6804 0.080195
7290 0.090779
8019 0.107290
8748 0.143380
9477 0.148611
