10 0.000067
11 0.000061
12 0.000068
13 0.000063
14 0.000062
15 0.000062
16 0.000068
17 0.000068
18 0.000067
19 0.000083
20 0.000077
22 0.000094
24 0.000077
26 0.000140
28 0.000102
30 0.000073
33 0.000080
36 0.000072
39 0.000094
42 0.000085
45 0.000087
48 0.000083
51 0.000082
54 0.000081
57 0.000112
60 0.000092
66 0.000096
72 0.000089
78 0.000100
84 0.000124
90 0.000097
99 0.000110
108 0.000120
117 0.000134
126 0.000131
135 0.000139
144 0.000147
153 0.000339
162 0.000268
171 0.000246
180 0.000261
198 0.000286
216 0.000284
234 0.000425
252 0.000478
270 0.000491
297 0.000699
324 0.000896
351 0.000906
378 0.000994
405 0.001269
432 0.001575
459 0.001929
486 0.002244
513 0.002691
540 0.002708
594 0.003760
648 0.004823
702 0.005715
756 0.007415
810 0.009078
891 0.011571
972 0.015404
1053 0.018538
1134 0.023999
1215 0.028158
1296 0.035150
1377 0.043275
1458 0.049366
1539 0.059653
1620 0.067004
1782 0.088664
1944 0.114372
2106 0.145165
2268 0.180456
2430 0.221142
2673 0.298633
2916 0.391436
3159 0.488465
3402 0.616049
3645 0.744690
3888 0.910668
4131 1.104669
4374 1.292379
4617 1.531392
4860 1.762616
5346 2.382247
5832 3.070545
6318 3.896890
6804 4.847144
7290 5.947596
8019 7.938876
8748 10.316534
9477 13.149715
