10 0.000353
11 0.000233
12 0.000219
13 0.000183
14 0.000240
15 0.000198
16 0.000341
17 0.000284
18 0.000202
19 0.000253
20 0.000209
22 0.000189
24 0.000237
26 0.000159
28 0.000169
30 0.000174
33 0.000245
36 0.000220
39 0.000266
42 0.000177
45 0.000210
48 0.000438
51 0.000402
54 0.000348
57 0.000217
60 0.000428
66 0.000192
72 0.000170
78 0.000224
84 0.000492
90 0.000204
99 0.000241
108 0.000264
117 0.000228
126 0.000238
135 0.000355
144 0.000300
153 0.000478
162 0.000393
171 0.000416
180 0.000396
198 0.000414
216 0.000349
234 0.000441
252 0.000409
270 0.001097
297 0.000503
324 0.000568
351 0.000647
378 0.000893
405 0.000960
432 0.000922
459 0.000888
486 0.001034
513 0.001220
540 0.001166
594 0.001451
648 0.001567
702 0.002117
756 0.002361
810 0.001858
891 0.002373
972 0.003532
1053 0.003084
1134 0.003722
1215 0.004252
1296 0.004023
1377 0.004309
1458 0.005048
1539 0.005425
1620 0.006221
1782 0.007050
1944 0.008371
2106 0.010026
2268 0.012606
2430 0.014486
2673 0.017102
2916 0.021791
3159 0.025392
3402 0.028387
3645 0.034787
3888 0.038802
4131 0.045517
4374 0.050711
4617 0.052266
4860 0.058132
5346 0.069033
5832 0.081734
6318 0.095048
6804 0.112621
7290 0.125939
8019 0.149732
8748 0.179104
9477 0.207790
