10 0.000715
11 0.000198
12 0.000296
13 0.000333
14 0.000305
15 0.000324
16 0.000291
17 0.000314
18 0.000294
19 0.000304
20 0.000324
22 0.000287
24 0.000283
26 0.000319
28 0.000291
30 0.000329
33 0.000366
36 0.000309
39 0.000289
42 0.000297
45 0.000293
48 0.000311
51 0.000312
54 0.000323
57 0.000293
60 0.000379
66 0.000319
72 0.000362
78 0.000354
84 0.000385
90 0.000400
99 0.000394
108 0.000386
117 0.000369
126 0.000374
135 0.000610
144 0.000560
153 0.000520
162 0.000689
171 0.000607
180 0.000666
198 0.000881
216 0.000743
234 0.000888
252 0.001080
270 0.001114
297 0.001298
324 0.002111
351 0.002145
378 0.002370
405 0.002675
432 0.002789
459 0.003608
486 0.003959
513 0.005198
540 0.005330
594 0.007304
648 0.008189
702 0.010578
756 0.012452
810 0.015410
891 0.019901
972 0.025065
1053 0.026061
1134 0.032284
1215 0.039058
1296 0.046871
1377 0.056805
1458 0.066061
1539 0.078576
1620 0.089754
1782 0.120727
1944 0.152220
2106 0.195706
2268 0.245609
2430 0.321780
2673 0.513739
2916 0.704544
3159 0.656146
3402 0.825777
3645 1.012887
3888 1.182805
4131 1.471905
4374 1.735851
4617 2.063289
4860 2.361380
5346 3.196300
5832 4.061986
6318 5.265151
6804 6.494614
7290 8.036569
8019 10.802935
8748 13.791919
9477 18.127154
